AwareResp.keys,AwareResp.corr,AwareResp.rt,AwareQ_loop.thisRepN,AwareQ_loop.thisTrialN,AwareQ_loop.thisN,AwareQ_loop.thisIndex,AwareQ_loop.ran,AwareQ,participant,PROLIFIC_ID,Solution,Block,Condition,Saliency,SalD,NSalD,CAResponse.keys,CAResponse.corr,CALearntrials.thisRepN,CALearntrials.thisTrialN,CALearntrials.thisN,CALearntrials.thisIndex,CALearntrials.ran,CA_Proceed.keys,CA_Proceed.rt,CAResponse_2.keys,CAResponse_2.corr,CAResponse_2.rt,CA_trials.thisRepN,CA_trials.thisTrialN,CA_trials.thisN,CA_trials.thisIndex,CA_trials.ran,Target
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,0,8,8,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,17,17,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,0,19,19,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,V,NA,"[""u""]",0,0,23,23,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,27,27,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,0,37,37,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,47,47,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,V,NA,"[""u""]",0,1,10,58,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,1,19,67,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,21,69,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,G,NA,"[""e""]",0,1,32,80,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,1,34,82,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,1,35,83,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,Salient,V,NA,"[""u""]",0,1,38,86,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,1,41,89,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,ContingencyCheck,test,Salient,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,[0.3230450000264682],0,0,0,1,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,ContingencyCheck,test,Salient,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",0,[0.6142100000288337],0,1,1,0,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,ContingencyCheck,test,NonSalient,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",0,[0.4982600000221282],0,2,2,3,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,60367be788bf173bb2ee1ead,NA,ContingencyCheck,test,NonSalient,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",0,[0.44049999996786937],0,3,3,2,1,?
t,0,10.202209999999999,0,0,0,0,1,Did you have an impression that an odd number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,29,60367be788bf173bb2ee1ead,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j,1,7.491185,0,1,1,1,1,Did you have an impression that an even number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,29,60367be788bf173bb2ee1ead,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,1,13.039075,0,2,2,2,1,"What response almost always followed a red ""V""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",29,60367be788bf173bb2ee1ead,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j,0,0.634655,0,3,3,3,1,"What response almost always followed a red ""G""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",29,60367be788bf173bb2ee1ead,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,3.741495,0,4,4,4,1,"What response almost always followed ""L""?  Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",29,60367be788bf173bb2ee1ead,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,2.01722,0,5,5,5,1,"What response almost always followed ""X""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",29,60367be788bf173bb2ee1ead,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,0,2,2,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,0,5,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,0,11,11,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,13,13,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,0,14,14,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,18,18,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,21,21,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,43,43,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,1,3,51,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,12,60,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,16,64,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,19,67,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,1,21,69,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,1,24,72,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,32,80,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,1,45,93,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,ContingencyCheck,test,Salient,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,[0.7509999999999764],0,0,0,0,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,ContingencyCheck,test,NonSalient,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",0,[0.29599999999982174],0,1,1,2,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,ContingencyCheck,test,Salient,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,[0.2829999999999018],0,2,2,1,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,30,5d867b0c1b729e001795c98e,NA,ContingencyCheck,test,NonSalient,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",0,[0.8529999999998381],0,3,3,3,1,?
j,1,9.693,0,0,0,0,1,Did you have an impression that an odd number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,30,5d867b0c1b729e001795c98e,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j,1,2.823,0,1,1,1,1,Did you have an impression that an even number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,30,5d867b0c1b729e001795c98e,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,1,9.484,0,2,2,2,1,"What response almost always followed a red ""V""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",30,5d867b0c1b729e001795c98e,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u,1,0.772,0,3,3,3,1,"What response almost always followed a red ""G""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",30,5d867b0c1b729e001795c98e,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,3.121,0,4,4,4,1,"What response almost always followed ""L""?  Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",30,5d867b0c1b729e001795c98e,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,0.894,0,5,5,5,1,"What response almost always followed ""X""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",30,5d867b0c1b729e001795c98e,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,0,0,0,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,0,8,8,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,11,11,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,28,28,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,0,32,32,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,35,35,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,36,36,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,0,45,45,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,1,8,56,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,1,14,62,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,17,65,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,1,22,70,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,27,75,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,30,78,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,1,36,84,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,37,85,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,ContingencyCheck,test,NonSalient,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",0,[0.5984700000005887],0,0,0,3,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,ContingencyCheck,test,Salient,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,[0.8450249999987136],0,1,1,1,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,ContingencyCheck,test,NonSalient,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",0,[0.16136000000187778],0,2,2,2,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5fbaab59335997ab1802f867,NA,ContingencyCheck,test,Salient,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,[0.5478699999987384],0,3,3,0,1,?
j,1,9.82792,0,0,0,0,1,Did you have an impression that an odd number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,32,5fbaab59335997ab1802f867,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j,1,4.010395,0,1,1,1,1,Did you have an impression that an even number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,32,5fbaab59335997ab1802f867,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,1,6.192755,0,2,2,2,1,"What response almost always followed a red ""V""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",32,5fbaab59335997ab1802f867,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u,1,0.784925,0,3,3,3,1,"What response almost always followed a red ""G""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",32,5fbaab59335997ab1802f867,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,5.502285,0,4,4,4,1,"What response almost always followed ""L""?  Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",32,5fbaab59335997ab1802f867,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,5.238565,0,5,5,5,1,"What response almost always followed ""X""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",32,5fbaab59335997ab1802f867,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,0,3,3,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""u""]",1,0,18,18,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,0,23,23,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,25,25,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,V,NA,"[""u""]",0,0,27,27,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,0,34,34,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,0,36,36,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""e""]",1,0,47,47,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,1,1,49,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,5,53,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,1,9,57,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,G,NA,"[""u""]",1,1,12,60,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,13,61,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,1,17,65,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,Salient,V,NA,"[""e""]",1,1,31,79,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,CG Learn,LearnGuess,NonSalient,NA,L,"[""u""]",0,1,37,85,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,ContingencyCheck,test,NonSalient,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,[0.618095000001631],0,0,0,2,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,ContingencyCheck,test,Salient,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",0,[0.10165500000221073],0,1,1,0,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,ContingencyCheck,test,Salient,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,[0.31775000000197906],0,2,2,1,1,?
NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5fa42f944f261c04c0673e91,NA,ContingencyCheck,test,NonSalient,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""e""]",0,[0.677800000001298],0,3,3,3,1,?
j,1,10.126745,0,0,0,0,1,Did you have an impression that an odd number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,33,5fa42f944f261c04c0673e91,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j,1,3.578635,0,1,1,1,1,Did you have an impression that an even number appeared after a particular red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,33,5fa42f944f261c04c0673e91,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,1,5.1084,0,2,2,2,1,"What response almost always followed a red ""V""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",33,5fa42f944f261c04c0673e91,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u,1,3.32968,0,3,3,3,1,"What response almost always followed a red ""G""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",33,5fa42f944f261c04c0673e91,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
t,0,9.829105,0,4,4,4,1,"What response almost always followed ""L""?  Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",33,5fa42f944f261c04c0673e91,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,0,1.85164,0,5,5,5,1,"What response almost always followed ""X""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",33,5fa42f944f261c04c0673e91,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,35,603411dbcf15a5036c87fc2b,NA,CG Learn,LearnGuess,NonSalient,NA,X,"[""e""]",0,0,3,3,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?
