"ResponseType";"RT_io";"CorrectAnswer";"Distance";"Distance_type";"Condition";"ACC_trials";"Validity";"Saliency";"SalD";"NSalD";"Target";"RT_Trials";"participant";"val";"sal"
"RR";691,294999967795;"e";2;1;"learn";1;"valid";"V";"V";"L";5;691,294999967795;56;1;NA
"RR";773,135000024922;"u";6;2;"learn";1;"valid";"G";"G";"X";6;773,135000024922;56;1;NA
"RR";568,90499999281;"u";1;1;"learn";1;"valid";"G";"G";"X";4;568,90499999281;56;1;NA
"RR";563,354999991134;"e";3;1;"test";1;"valid";"NonSalient";NA;"L";5;563,354999991134;56;1;-1
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";8;NA;56;1;NA
"RR";520,785000000615;"u";3;1;"learn";1;"valid";"G";"G";"X";2;520,785000000615;56;1;NA
"RR";1205,9049999807;"e";3;2;"learn";1;"valid";"V";"V";"L";5;1205,9049999807;56;1;NA
"RR";589,485000004061;"u";2;1;"test";1;"valid";"NonSalient";NA;"X";6;589,485000004061;56;1;-1
"RR";872,664999973495;"e";2;1;"test";1;"valid";"Salient";"V";NA;7;872,664999973495;56;1;1
"RR";778,90999999363;"e";1;2;"learn";1;"valid";"V";"V";"L";3;778,90999999363;56;1;NA
"RR";657,209999975748;"e";1;1;"learn";1;"valid";"V";"V";"L";7;657,209999975748;56;1;NA
"RR";541,710000019521;"e";1;1;"learn";1;"valid";"V";"V";"L";5;541,710000019521;56;1;NA
"RC";498,595000011846;"e";5;2;"test";1;"invalid";"NonSalient";NA;"X";9;498,595000011846;56;-1;-1
"RR";604,369999957271;"u";8;1;"test";1;"valid";"Salient";"G";NA;6;604,369999957271;56;1;1
"RC";437,465000024531;"u";3;1;"test";1;"invalid";"NonSalient";NA;"L";4;437,465000024531;56;-1;-1
"RC";670,949999999721;"e";1;2;"learn";1;"valid";"V";"V";"L";3;670,949999999721;56;1;NA
"RC";634,179999993648;"u";4;2;"test";1;"valid";"NonSalient";NA;"X";4;634,179999993648;56;1;-1
"RR";573,780000035185;"e";2;1;"learn";1;"valid";"V";"V";"L";3;573,780000035185;56;1;NA
"RR";420,630000007804;"u";2;2;"learn";1;"valid";"G";"G";"X";4;420,630000007804;56;1;NA
"RR";755,020000040531;"u";1;1;"learn";1;"valid";"G";"G";"X";2;755,020000040531;56;1;NA
"RR";686,579999979585;"u";1;1;"learn";1;"valid";"G";"G";"X";6;686,579999979585;56;1;NA
"RR";649,275000032503;"e";4;1;"learn";1;"valid";"V";"V";"L";3;649,275000032503;56;1;NA
"RR";607,169999973848;"u";2;1;"learn";1;"valid";"G";"G";"X";4;607,169999973848;56;1;NA
"RR";637,430000002496;"u";1;1;"test";1;"valid";"Salient";"G";NA;6;637,430000002496;56;1;1
"RR";855,765000043903;"u";2;1;"test";1;"valid";"NonSalient";NA;"X";4;855,765000043903;56;1;-1
"RC";620,809999993071;"e";1;2;"test";1;"invalid";"NonSalient";NA;"X";5;620,809999993071;56;-1;-1
NA;653,585000007297;"u";NA;NA;"learn";1;"valid";"G";"G";"X";8;653,585000007297;57;1;NA
NA;425,634999992326;"e";NA;NA;"learn";1;"valid";"V";"V";"L";5;425,634999992326;57;1;NA
"RR";533,200000005309;"u";2;1;"learn";1;"valid";"G";"G";"X";8;533,200000005309;57;1;NA
"RR";399,03499999491;"e";2;1;"learn";1;"valid";"V";"V";"L";3;399,03499999491;57;1;NA
"RR";497,48499999987;"e";1;1;"learn";1;"valid";"V";"V";"L";9;497,48499999987;57;1;NA
"RR";398,134999995818;"u";3;1;"learn";1;"valid";"G";"G";"X";8;398,134999995818;57;1;NA
"RR";431,27000000095;"e";2;1;"learn";1;"valid";"V";"V";"L";7;431,27000000095;57;1;NA
"RR";480,365000010352;"u";2;1;"learn";1;"valid";"G";"G";"X";4;480,365000010352;57;1;NA
"RR";514,944999988074;"e";2;1;"learn";1;"valid";"V";"V";"L";3;514,944999988074;57;1;NA
"RR";433,55000000156;"u";2;1;"learn";1;"valid";"G";"G";"X";2;433,55000000156;57;1;NA
"RR";396,869999996852;"e";2;1;"learn";1;"valid";"V";"V";"L";5;396,869999996852;57;1;NA
"RR";397,729999996955;"u";2;1;"learn";1;"valid";"G";"G";"X";6;397,729999996955;57;1;NA
"RR";360,614999997779;"e";2;1;"learn";1;"valid";"V";"V";"L";9;360,614999997779;57;1;NA
"RR";346,334999994724;"e";1;1;"learn";1;"valid";"V";"V";"L";7;346,334999994724;57;1;NA
"RR";433,044999997946;"u";3;1;"learn";1;"valid";"G";"G";"X";6;433,044999997946;57;1;NA
"RR";314,549999995506;"u";1;1;"learn";1;"valid";"G";"G";"X";4;314,549999995506;57;1;NA
"RR";332,605000003241;"u";1;1;"learn";1;"valid";"G";"G";"X";6;332,605000003241;57;1;NA
"RR";315,950000003795;"e";4;1;"learn";1;"valid";"V";"V";"L";7;315,950000003795;57;1;NA
"RR";369,855000011739;"u";2;1;"learn";1;"valid";"G";"G";"X";4;369,855000011739;57;1;NA
"RR";330,675000004703;"e";2;1;"learn";1;"valid";"V";"V";"L";5;330,675000004703;57;1;NA
"RR";349,284999989322;"u";2;1;"learn";1;"valid";"G";"G";"X";8;349,284999989322;57;1;NA
"RR";308,414999992237;"u";1;1;"learn";1;"valid";"G";"G";"X";6;308,414999992237;57;1;NA
"RR";274,244999993243;"e";3;1;"learn";1;"valid";"V";"V";"L";9;274,244999993243;57;1;NA
"RR";268,565000005765;"e";1;1;"learn";1;"valid";"V";"V";"L";3;268,565000005765;57;1;NA
"RR";535,3749999922;"u";3;1;"learn";1;"valid";"G";"G";"X";6;535,3749999922;57;1;NA
"RR";249,739999999292;"u";1;1;"learn";1;"valid";"G";"G";"X";8;249,739999999292;57;1;NA
"RR";286,944999999832;"e";3;1;"learn";1;"valid";"V";"V";"L";7;286,944999999832;57;1;NA
"RR";332,095000005211;"e";1;1;"learn";1;"valid";"V";"V";"L";5;332,095000005211;57;1;NA
"RR";281,610000005458;"e";1;1;"learn";1;"valid";"V";"V";"L";3;281,610000005458;57;1;NA
"RR";266,819999989821;"e";1;1;"learn";1;"valid";"V";"V";"L";5;266,819999989821;57;1;NA
"RR";265,020000006189;"u";5;1;"learn";1;"valid";"G";"G";"X";6;265,020000006189;57;1;NA
"RR";330,480000004172;"u";1;1;"learn";1;"valid";"G";"G";"X";4;330,480000004172;57;1;NA
"RR";315,499999996973;"u";1;1;"learn";1;"valid";"G";"G";"X";6;315,499999996973;57;1;NA
"RR";315,405000001192;"u";1;1;"learn";1;"valid";"G";"G";"X";2;315,405000001192;57;1;NA
"RR";248,914999989211;"e";5;1;"learn";1;"valid";"V";"V";"L";9;248,914999989211;57;1;NA
"RR";250,8450000023;"e";1;1;"learn";1;"valid";"V";"V";"L";7;250,8450000023;57;1;NA
"RR";278,324999992037;"u";3;1;"learn";1;"valid";"G";"G";"X";6;278,324999992037;57;1;NA
"RR";398,629999996047;"e";2;1;"learn";1;"valid";"V";"V";"L";5;398,629999996047;57;1;NA
